NameTH	NameEN	LastNameTH	LastNameEN	DepartmentTH	doc_count	cited_by_count
ภัทรานุช 	Patranuch 	นพกุลสถิตย์	Noppakulsatit	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	1	0
ประภัสสร์ 	Prapat 	เทพชาตรี	Thepchatree	คณะรัฐศาสตร์	16	2
วิชิต 	Wichit 	ศุภเมธางกูร	Supamethangkura	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	4	0
พนาทิพย์ 	Panatip 	พินิจศักดิ์กุล	Pinijsakkul	คณะศิลปศาสตร์	0	0
สมเกียรติ 	Somkiat 	เชวงกิจวณิช	Chawengkijwanich	คณะศิลปศาสตร์	7	1
วราฤทธิ์ 	Wararit 	พานิชกิจโกศลกุล	Panichkitkosolkul	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	20	10
ประไพพิศ 	Prapaipit 	มุทิตาเจริญ	Muthitacharoen	คณะวารสารศาสตร์และสื่อสารมวลชน	1	0
อดุลย์ 	Adoon 	แป้นสุวรรณ	Pansuwan	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
ธวิกานต์ 	Tawikan 	ตรียะประเสริฐ	Treeyaprasert	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	1	0
สุดาพร 	Sudaporn 	กมลวารินทร์	Kamolwarin	คณะพยาบาลศาสตร์	1	0
ฐาปนันท์ 	Thapanan 	นิพิฏฐกุล	Nipithakul	คณะนิติศาสตร์	2	0
รัตนา 	Rattana 	เลิศสุวรรณศรี	Lerdsuwansri	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
สุพัชระ 	Supachara 	คงนวน	Kongnuan	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	1	0
ศจี 	Sajee 	ศิริไกร	Sirikrai	คณะพาณิชยศาสตร์และการบัญชี	3	2
ลินดา 	Linda 	จุฬาโรจน์มนตรี	Chularojanamontri	สถานวิทยาศาสตร์พรีคลินิก คณะแพทยศาสตร์	7	1
ชัชวาล 	Chatchawarn 	เทียมถนอม	Tiemtanom	คณะศิลปศาสตร์	3	0
สาวตรี 	Sawatree 	สุขศรี	Suksri	คณะนิติศาสตร์	7	0
วนารัตน์ 	Wanarat 	กรอิสรานุกูล	Konisranukul	ภาควิชาเทคโนโลยีชนบท คณะวิทยาศาสตร์และเทคโนโลยี	3	1
สมประสงค์ 	Somprasong 	โกศลบุญ	Kosonboon	คณะพาณิชยศาสตร์และการบัญชี	2	0
ปณิธี 	Panitee 	บราวน์	Brown	คณะสังคมวิทยาและมานุษยวิทยา	2	1
ณัฐจรี 	Natcharee 	สุวรรณภัฏ	Suwannaput	คณะสังคมวิทยาและมานุษยวิทยา	1	0
รัฐดา 	Ruthada 	จันทร์กลั่น	Chanklan	ภาควิชาเทคโนโลยีชีวภาพ คณะวิทยาศาสตร์และเทคโนโลยี	1	0
สมบูรณ์ 	Somboon 	กุลวิเศษชนะ	Kulvisaechana	คณะพาณิชยศาสตร์และการบัญชี	6	2
วรนุช 	Woranuch 	เชษฐภักดีจิต	Chetpakdeechit	คณะทันตแพทยศาสตร์	1	0
วิสาขา 	Visakha 	อุปพงค์	Aupaphong	คณะทันตแพทยศาสตร์	0	0
สำเริง 	Samroeng 	อินกล่ำ	In-glam	คณะทันตแพทยศาสตร์	2	1
สุดาทิพย์ 	Sudatip 	โฆสิตะมงคล	Kosittamongkol	คณะแพทยศาสตร์	2	1
สุพินดา 	Supinda 	ลีอมรสิริ	Leeamornsiri	คณะแพทยศาสตร์	3	0
พลวัฒน์ 	Pholawat 	ติ่งเพ็ชร	Tingpej	คณะแพทยศาสตร์	3	0
ประชา 	Pracha 	คุณธรรมดี	Koonnathamdee	คณะเศรษฐศาสตร์	0	0
พิสุทธิ์ 	Pisut 	กุลธนวิทย์	Kulthanavit	คณะเศรษฐศาสตร์	6	1
จรัญ 	Jaran 	มะลูลีม	Maluleem	คณะรัฐศาสตร์	16	1
ปิยะมาศ 	Piyamas 	สรรพวีรวงศ์	Sanpaweerawong	คณะศิลปศาสตร์	1	0
ดิลก 	Dilok 	ภิยโยทัย	Piyayotai	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	7	3
เกศรา 	Kesara 	ณ บางช้าง	Na-bangchang	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	15	2
ธงชัย 	Thongchai 	สุนทราภา	Suntharapa	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	6	6
พรกมล 	Pornkamon 	นาละกาญจน์	Nalakarn	ภาควิชาฟิสิกส์ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
นิตยา 	Nidtaya 	ตากวิริยะนันท์	Takviriyanun	คณะพยาบาลศาสตร์	12	9
ฐิติมนรัตน์ 	Thitimonrat 	ดวงจันทร์ดา	Duangchanda	คณะสหเวชศาสตร์	2	1
กษมา 	Kasama 	สุภนรานนท์	Supanaranond	คณะสหเวชศาสตร์	4	0
วรดา 	Worrada 	สโมสรสุข	Samosornsuk	คณะสหเวชศาสตร์	7	1
อัจฉรา 	Adchara 	ปัณฑรานุวงศ์	Panthanuwong	คณะวารสารศาสตร์และสื่อสารมวลชน	4	1
วิรัตน์ 	Wirat 	จารีวงศ์ไพบูลย์	Jareevongpiboon	ภาควิชาวิทยาการคอมพิวเตอร์ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
สุรินทร์ 	Surin 	เปรี้ยวนิ่ม	Preawnim	คณะแพทยศาสตร์	0	0
ขวัญจิรา 	kwanjira 	ฉัตรพรรณรังสี	Chatpunnarangsee	คณะศิลปศาสตร์	1	0
เมลดา 	Melada 	สุดาจิตรอาภา	Sudajit-apa	คณะศิลปศาสตร์	0	0
สมสุข 	Somsuk 	หินวิมาน	Hinviman	คณะวารสารศาสตร์และสื่อสารมวลชน	10	7
เกษรา 	Kedsara 	รักษ์พงษ์สิริ	Rakpongsiri	คณะสหเวชศาสตร์	5	0
สุขวิดา 	Sukwida 	มโนรังสรรค์	Manorungsan	คณะสหเวชศาสตร์	1	0
จิตตาภรณ์ 	Jittaporn 	ศรีบุญจิตต์	Sriboonjit	คณะพาณิชยศาสตร์และการบัญชี	2	0
ไตรเทพ 	Tritep 	วิชย์โกวิทเทน	Vichkovitten	ภาควิชาวิทยาศาสตร์สิ่งแวดล้อม คณะวิทยาศาสตร์และเทคโนโลยี	5	0
ดรุณวรรณ 	Daroonwan 	กำธรเกียรติ	Kamthonkiat	คณะศิลปศาสตร์	1	0
ฉัตรนรินทร์ 	Chatnarin 	เมธีกุล	Metheekul	คณะแพทยศาสตร์	1	0
บุลวัชร์ 	Boonlawat 	หอมวิเศษ	Homvises	คณะแพทยศาสตร์	5	1
ปริฉัตร 	Parichat 	เคอร์รี่	Curry	คณะแพทยศาสตร์	2	1
พัชราภา 	Patcharapa 	ทวีกุล	Thaweekul	คณะแพทยศาสตร์	1	0
มารุต 	Marut 	อรุณากูร	Arunakul	คณะแพทยศาสตร์	3	0
วรีพร 	Wareeporn 	ดิสภานุรัตน์	Disphanurat	คณะแพทยศาสตร์	1	0
อัสนี 	Assanee 	ทองอยู่	Tongyoo	คณะแพทยศาสตร์	4	0
อิงอร 	Ing-orn 	อรุณากูร	Arunakul	คณะแพทยศาสตร์	1	0
มัทนา 	Matana 	เกษตระทัต	Kettratad	คณะทันตแพทยศาสตร์	0	0
วีรชัย 	Weerachai 	สิงหถนัดกิจ	Singhatanadgit	คณะทันตแพทยศาสตร์	2	0
สุนทรา 	Sunthara 	เลี้ยงเชวงวงศ์	Liangchawengwong	คณะพยาบาลศาสตร์	3	1
ปราโมทย์ 	Pramote 	ศรีวาณิชรักษ์	Sriwanitchrak	คณะสหเวชศาสตร์	6	8
พรรณราย 	Panarai 	โอสถาภิรัตน์	Ostapirat	คณะสังคมวิทยาและมานุษยวิทยา	2	0
วีระยุทธ 	Weerayut 	โถวประเสริฐ	Thowprasert	คณะแพทยศาสตร์	3	0
ภิญพรรณ 	Pinpan 	สุวรรณสิงห์	Suwannasing	คณะศิลปศาสตร์	0	0
อนุชา 	Anucha 	ทีรคานนท์	Thirakanont	คณะวารสารศาสตร์และสื่อสารมวลชน	5	1
ธีระ 	Teera 	สุธีวรางกูร	Suteevarangkurn	คณะนิติศาสตร์	5	0
ทรงสิริ 	Songsiri 	พุทธงชัย	Putthongchai	คณะสังคมวิทยาและมานุษยวิทยา	0	0
สันติชัย 	Suntichai 	คชรินทร์	Kotcharin	คณะพาณิชยศาสตร์และการบัญชี	2	1
